0.517159380216447,1.7007773475303565,0.03310627605718535,-0.6434001965978159,0.5622112404131488,0.08516726033074425,-2.1425951613319874,0.5807791453876484,1.0949357629553902,1.189838573794428,0.5301583891809174,-0.4519996124641518,-1.9680458076049594,-1.4215582574662653,-1.4992701673062931,0.55187747764881,0.7044766593212942,-0.31066019635318326,-0.790695494532871,-1.2878023839597064,-2.10749242765184,-0.7093782035378222,0.276795719978874,0.25203441305063845,-1.7521112954250913,-0.39551668605820745,-0.3550541040915769,1.5714649067846802,0.20900491894080606,-0.48019650649875867,-0.25059825272537467,-0.370354141780893,0.04580742970287967,1.011239172552553,0.1596428637560748,0.009710747754359575,-0.30623431381175886,-0.5575513468426961,-1.0142694804011352,0.58892695366497,1.5133914660463512,-1.282340466132006,1.0327709661078823,-1.8519241799371262,3.379821027688578,-0.7330350429458525,-0.7680848076760648,-0.5829182262512442,0.8743265839325131,-0.14094406373222912,0.8246395564064907,0.19310873548189306,-0.3617267495353194,-0.5887407575052366,-0.9035541050957778,-1.3736293003318776,-0.7707621524967382,0.13446908586333234,0.12840317626311962,1.9512878680229377,-0.7190367480508798,0.45546511457750893,0.6728372456656978,-0.5877257511231744,1.3783247406897357,0.060279177985274074,1.3049207766680344,-0.8438291081031668,0.9722463916465973,1.5844993757458639,-1.473935799883466,-0.48040499965497224,-0.6955647530376996,-0.4807604578716237,1.2557863513341814,-1.1123620675809929,0.9727775803138561,-0.2915864325540787,-0.9771579436718613,0.8191192602514015,-0.5741581151697724,0.6789688125402142,-0.08368718463948205,0.16497412150848348,-1.8279104239377175,0.12688571806620724,1.175891392870453,0.5545665220228192,-0.41560611315270635,-1.6217426943432856,0.8701791072688446,0.11211770597374061,0.3161330645585934,-0.002067682639008593,0.6646097340422823,0.24267760572600383,-1.5361116403847501,-1.370716591218669,-0.6719042049699404,-0.561029185412211,0.44510358033919734,-1.7529101560758338,-0.7981768093338245,0.19173687266602787,-0.5134013646852479,1.1166863463070174,-0.34434258305195736,-0.46581202974813835,-0.948836075392242,0.37755053612386513,0.7427099795183583,0.37193760069739423,-1.6379322825274898,0.6617910193388943,-1.0195354701372208,-1.6090109884454997,1.3609377413813415,0.6607332659712344,-0.05245820963818358,-1.3117528031927124,0.34623853640674024,-0.0062261757785246575,0.9485322887036712,-0.7081789181603078,-0.9011911906989357,0.8980679706163605,1.1271815547975543,0.014520611989253838,-0.9533502020750069,0.17615324379388847,-0.44663914552829687,0.4845497876895561,1.3056418017307032,-1.659299707937901,1.9136924594079723,1.5009976184440637,-0.8666771557426812,-0.7116302104892929,2.9731971089226135,-0.2769735842120444,-0.38902034984817435,0.5499040495268699,0.5792971273068341,0.18504285206901566,0.01654652602949723,0.3866736319903219,0.35892446040127446,-0.018601343332812898,0.22176021199995516,-1.7599190137173921,1.0219988850515433,0.9024932372552759,0.9879426453276396,0.8449113061609991,-0.755883190245377,1.2412201192009875,0.3088534231274541,1.3695280827215761,-1.3896403031441609,-1.1328135904439502,1.9152133699810427,0.7284484931022771,-1.6227773824034406,0.9555768366589752,-0.3583363600866789,0.3200070607324368,0.15011272563231096,-0.547240462091728,-0.46262182339751046,-0.2898885446691792,0.8401869839639614,0.9477802394942528,-0.07161066700118823,1.2661076810252478,1.991822103131057,1.1563829892324535,0.8505784170715455,-0.49886783348683933,-0.5812027387845667,1.5240163180010315,-2.641967328767822,2.1555714870536136,0.10767287123005899,1.5291908306417803,0.9010091690423592,-0.529653651595143,-1.1279067029585008,1.443124887628892,-0.48715126258670344,-0.913966699781646,-1.2114526056413601,0.7089326794936431,-1.627597779136519,-0.9435994133293014,-0.8141217558304522,1.0533976927964046,-0.2248725623049173,2.352066578076264,0.4436337332399986,-0.0742773395409795,0.46829421721044145,-1.5577485698227735,0.37441556818420607,1.0524104193717425,0.6480648377382655,0.5705215021003158,0.39253111833619586,0.26870694583853416,-0.05146741121936747,0.1553492378760241,0.547397602123858,-0.9031097479567884,1.20228097627562,-0.827571150315839,1.1614182431861122,0.052756686980877605,0.1968339605911565,1.5658668205718753,-0.06586775931548876,0.2340807227140127,-0.8206190525309214,0.763444754864725,-1.0361878122733044,0.017367447783801285,0.7712706222350051,-0.1533990404078475,0.05682628641796403,0.804897796258225,1.6849278611988678,0.2515333712881091,-1.2121437793801657,-0.061708750656636814,0.2748821817468827,-0.8097559262633893,-1.2222247019756756,0.3624187503308668,2.014587538196021,1.0481344447797178,-0.2755264311563023,0.41338026798697786,0.8294147952948812,0.7589481131586964,0.03728466356617169,-0.27466739929098644,0.5321645930355599,2.1138574597245365,1.0789367152977225,-0.39857287051408663,-0.7040954588674225,-1.6949328451980528,-1.6253140025176724,0.993742748346822,-0.1167037894229942,-0.36651857603506466,0.09847591751389374,0.7988496337928074,0.048884593953876766,-0.08490202566522152,-0.4974997789809327,2.3517599812773886,0.8269471620607306,-0.6903696342052219,-0.3154228145274,0.5808347792730879,-0.45058770295122025,-0.4579191774451151,0.48293041430865374,0.42003128562230724,-0.7730744822042146,-1.4807169670121922,0.8032257465448859,1.105786700087042,0.21799235944314094,-1.5569571721496969,-2.1684304355805812,0.14258778888379925,-0.5320999367827838,-0.9565244915540554,0.7631163276425381,0.07296635063431277,0.41503922025489126,0.6499818322553511,-0.4279858564125662,1.5127219160028413,-0.7867745976918391,-1.6335345266081631,0.02392901277565298,-0.8837024598631112,-0.42730744941597093,0.14633801613386738,2.6432914381573718,-0.6342138855486729,0.9488774440192856,-1.2471602593981699,0.7030808110817688,2.0058937396397853,1.532924195340751,0.8289873512087762,1.0222585471098395,-0.3845301913197366,1.2697237156426553,-0.309362523885453,0.46835903532171586,0.6612751369348489,-0.18156405109740195,1.8672605363570822,1.8135601047061163,0.8921304396069906,-0.09044480166410304,-1.1007731878229858,0.5095077544616966,0.5524492427007629,-1.7612311229538065,0.4852322593993545,0.8286324710453922,-1.3918984029210941,0.22348220768713817,0.73382862220337,1.2733889163018848,1.356658126492568,0.7724172781890493,0.42669774238423,1.6547409235025765,-0.3663927834667301,-0.2767581849827676,0.19810739306714614,1.948135513616814,1.2038596204420882,-1.8671736482087464,-0.08925670298076097,0.530902832207219,0.7960001265654642,-0.05600694799545823,0.46993571194856054,0.22886716466756066,-0.05697166209928305,-1.5321644423501175,-2.1325270776059386,-0.9352484704761003,-0.8021053614287857,-0.14659209756520467,0.23129519568823093,0.570376989626715,1.8569808637967298,1.055192715575728,-0.531361143816549,-1.0664485429997832,0.7069258391963115,0.4361658184867255,-0.061632540744396204,-0.16241398837309284,-0.7821682520436303,0.7269196178179076,-0.03616223162073739,-0.4426103728923167,-1.2752133267140338,-0.48304552623211267,-0.08706081514081294,-1.8211157248940801,1.6136108842427752,-1.2424004206920425,0.48810720720468426,1.4903546426075531,-1.0906874987072046,-0.05690821588665984,-1.9759813083735314,1.2273254252761314,-0.41018798074557106,-2.1202342607964746,0.8729443254088101,0.6228467085154575,0.1251393452360991,-0.24031851352061165,-0.7371834157266832,1.1829147103619326,-0.410943235014958,1.5872003385013553,-0.171783384819148,-0.41781330435211966,-0.8546180108455825,-0.08926703737859899,0.8014623270476512,0.9988318737810177,1.5198897162617626,-0.7264957405773012,0.7002049486473896,-1.6350830384888313,-0.044846388580303126,0.8704203504017862,-1.38164394390074,1.092281868787682,2.121300019555719,0.8354853267955737,1.7633911369055761,0.3299485025170111,-3.1352419373792046,2.0242011030304923,0.9073639177041886,0.20947079905741534,0.3115806496780223,-1.0258072456593883,-2.2203420078890006,-0.8787429190164117,-1.5546032238242677,-1.1774602621304442,-0.14118695618421143,-0.13826857790585723,-0.9627838723382469,-0.6628761447563051,1.2569963914003388,0.32032586478978126,-2.1752069222198505,0.9285013010493783,-0.37761334195513174,-0.4698630546825263,0.5729906880093087,-0.5588799545100738,-0.7356320312229006,0.04039426912428357,0.2231303843165804,-0.20475152845900607,-1.8270440189779986,-1.6285076840130783,-1.0483322712270262,1.4316942103959034,0.5586566925723317,1.0170504174387491,0.3848088719839035,-0.7137821839546975,-0.486363402107697,0.06304393252080508,1.0005427696047426,1.4475663244915988,0.2961016208578444,-0.06452809208695327,-1.3265944932266778,0.4935355603717032,2.6929574611869262,0.5252918678837766,0.6161247578734245,0.4717089762498289,-0.3516319627670188,-0.14260943692947342,-0.8225729747278665,-0.40707496654387726,0.8600207869062487,-1.420671031858629,-0.15973394696713047,1.448067803665002,0.719945599656719,-0.03190242436081627,1.003436664796013,-0.8089600273101443,0.587473140375817,-0.5001351837947797,-0.42509464414703096,-0.9899552838004244,-0.3046934448233944,0.5852438635273621,-1.338776736932563,-1.6655490268378113,-0.19111724238666317,-0.024352857337185074,-1.0216931158112892,-0.9129280658171324,-0.6471679757178808,0.47644117869036406,-0.7523424657656252,-0.5672256998153798,0.7545419147244492,0.28596157977890035,1.6667763784170355,0.9347926311146828,-0.2368419163635479,0.2839955689637622,-0.7362964473342641,0.022348869008915622,1.0478329731296099,0.9356217817693703,0.0554014595738721,-1.1943203301535965,-0.3181656180257166,1.0949401464866666,-0.8889352587435886,1.7136965613728328,-0.9959379338164618,1.3886330122381034,0.4572018956314485,0.6164317313032777,0.6427829529404631,-1.1707476011630895,1.0689670917121148,1.01187682435287,1.1486641103331916,0.31761852018535164,-0.36107306202781403,-1.1743381396279873,-0.30168815501941554,0.6358316998544707,-1.0080516936720882,-0.30023314574811166,0.5617908184465632,0.05882507096261411,1.3242007164460408,0.18455322317513417,-0.9799148113167085,-1.7637852714179916,0.23375070933607522,-0.3628569105476218,-0.5425872027072574,1.0829614792334998,-1.3011825396212664,0.8269701778527838,-1.2882616027168103,0.573140830546024,1.101665940233184,2.1811929341646397,0.7020505360664714,0.2076667613876227,-2.018111586403497,1.2332960291649115,0.2591484342974077,-0.3700132590556237,0.16859785708440045,-1.3649385373526612,0.18975086057068338,-0.7507544980666411,1.4942529335496226,-0.6378277921076999,-0.9325508768096936,0.6909039785421295,-0.06227706015636201,-2.0269934621802523,0.4023050468363289,-0.6101616224440375,1.3485545065952074,-0.17235339607870262,-0.8400729228812487,-0.09023329085287654,0.25070796953691465,1.629810138381777,2.344435629442056,-0.734652466738796,-0.48500833230739127,-0.297629932141863,-1.0465497171740719,0.4039525128208714,0.9014107548222542,0.5932547420363697,-0.25512020698402815,0.42718507429517893,0.6410720344410175,1.5917644994751154,0.37463824569750737,0.08686608520034023,0.5288918215550538,-0.7137104642690892,1.1554186608390016,0.05899597067624336,3.8243399273499383,-0.33936616076035003,-0.5950577795203011,1.7170277824012035,-0.6893145340256567,0.7754794706154956,-1.8559566238872027,1.7523698185569991,-0.9487954131699564,0.5801694273854937,-0.8046117366234522,0.051504327421023274,-0.36602726000606595,0.3230012979431426,-0.38697853131812515,1.1527274076501215,1.9124623533978797,-0.2091756731696662,0.0011208807733913576,-0.3074655178167407,1.9876293394241613,-1.3774269746809642,0.8966113205888215,1.364947821045486,0.7491468960338481,1.5021534799288698,-1.0999741960048899,-0.2898061026241107,-0.03736749680088231,1.7282524173491776,-1.8066278955895003,-0.13789630622905727,-0.33668265799739755,0.12025819826947672,0.1077160197316673,1.3704712033826163,0.22665974338320732,-0.7686591346670978,0.2642641295220829,0.6771719137591227,2.3485683036573928,-0.43182975641990845,0.03410912192606971,-0.1802344789278699,0.1121358441083897,0.23998985046831067,0.6423684109885024,0.3641468422525027,-0.8232737317763293,0.14415161405035887,2.2835814948142064,-1.034236402142196,-0.6961575531113703,-0.08294536847422489,0.10699407210971724,0.578686986288881,-1.8100586895888626,-1.2650691538041017,0.8378350641799015,0.64886961599655,-0.2619757581032217,0.8434844748887194,1.1854919313847956,-1.9079834244154856,-0.6708096637731539,0.8339980871292464,0.2579614604581658,-0.6715589007911387,-0.9726673640514005,-1.313835628427933,0.20614590596340704,-0.2048859901840145,0.09508355843202489,-1.9922406342937333,0.8354962856218764,0.7103897143009692,-1.9706789457005334,0.0941808940206261,0.2995445806640174,-1.1894297265975335,-0.05696043206220425,-0.8294525410024702,0.36092331407592254,2.1135293189666835,0.3310530462564736,-1.0211338071383005,-0.8150985781507981,-0.3089706517538561,0.2684137784360649,0.520817209971663,1.0882536353803707,-0.5989979969194899,-0.014843234061480193,-0.7338702321105295,-0.12314564785250891,-1.097995855368114,-2.1545515585868977,0.284333227634339,1.412500401692263,0.3821404823736555,-1.5517148860911962,-1.2209717245119527,0.6444398551705193,-1.4871043446842431,-0.5342211196620673,1.4794534119751588,2.897293069259364,-1.0507421169725923,1.4265992405914965,-0.29297710020161577,0.2598434511383688,-0.9839351838604578,0.18232685152444678,-0.41825170905330433,-0.379522844569026,0.3783794699236751,1.270747752328876,1.131627421114807,-0.5533767690816087,0.7444960183078618,-0.11719301289795328,-0.5393713857552709,0.5503537044375346,1.0020464411171806,0.3997810525564049,-0.6410106971526303,0.4709300413415243,-1.1768154856848059,-0.62324291968648,0.8497025939012051,2.061579540969321,-0.5974342553689721,-0.23938168084606326,0.36428439592422673,-0.17401673636532075,-0.45815247049847707,-0.24961875753200075,-0.14600430314519744,0.3788422975486966,0.3680115011392145,0.24870719066367822,1.2361827890095918,-0.379556558399056,1.2253665585492368,-1.7485893831443933,1.1439431486717682,-2.189613549981412,1.005855631481581,0.6060818207661973,-1.9161383144535418,1.14773750249347,1.2975749740288411,0.05649566040857027,1.9706537205129473,0.7514133657882135,1.1680903256394974,1.036191919126583,-1.1189097544036368,1.030058246758116,1.181426937097163,-1.8304236291879663,-0.36232803302062977,-0.35883314755947376,0.8917045885495897,0.9758817419156187,2.78550542863752,1.207844306731761,1.104898194404077,-0.1335646970163077,0.45716877132645634,-0.6974439314087975,0.7285885670411213,1.2411585528241502,-0.5089966341818515,-0.8155834171795192,-0.22032039867519027,0.7675207093021085,-1.6294139674682686,-0.7121557894345045,-1.1690608257298356,-1.1523987008779877,0.24645774115500732,1.5130186928903473,-0.9575213643957532,-0.07939500478469064,-0.20165470603042177,-1.6851446236242222,-1.0000507521562834,-0.15765616018263723,0.2062156936834902,-2.323366661691479,0.23047384727345518,-1.9528514860444146,0.25507382163234155,-0.9340042934816349,0.29005865043501994,-1.6143707935153815,0.7001072170416085,-0.8520793685658032,0.34615690933038196,0.5148018036800249,1.087936503925042,-1.5780861518780671,-1.525377529048805,-0.05034830868220169,-2.0902898710140576,2.461499322836784,-2.235153015547494,-0.4490027263047757,1.3908279399818109,0.45075229291011476,-0.2058692926927083,-1.62139038974846,-1.4119020865949372,1.3419021104909055,0.4554193159855456,-0.7233083371414167,-1.5111213201516376,-0.3197762386397848,-0.9427649468663034,1.0197028390353426,-1.1691740902028624,-0.9907718845045438,-1.7263882861823814,0.6082431502052796,0.7480635279424868,0.18316534605497023,0.14768946579635597,0.4801342373943193,1.027447432383764,-0.19962171561608422,0.8871533405343693,-0.3443295539463012,-0.045605125475771835,0.3102711913590203,-0.3334163197453636,-0.5924396915164728,-0.9683020586293846,-2.6376652062418953,0.08940996868583044,-0.3631647747753383,0.22806565299879453,-0.978468189326416,1.265411606883455,0.15160293538909542,0.7232281100761793,0.8465062500335478,0.9997365085893907,0.6696437166262894,-1.0439902494393107,-0.7832716875403357,0.9781021679135318,-0.0898049544295076,-1.294826055584686,0.02662014345270675,-0.41553084559720815,1.0394164890112105,0.6207053499284487,-0.47784340377975276,0.24155911589660647,1.8328603736943574,0.058426937281186926,1.5083200009772273,-0.7494878838527911,3.067375256191185,-1.618906250163583,-1.1597492497778203,-0.5567686864360093,-1.7787950965987414,0.5368953911314444,1.100946275065766,0.27892718940070543,-0.8462687411876789,0.9593850224164132,-1.368430374458262,-0.9007498581264696,-2.51237594294059,1.21513831740044,0.03797296672544063,-1.1411542278894955,-0.3146726569469568,0.9173165140714278,-1.2950945848968551,-0.017239100266893164,1.8509088138747338,-0.19802841838979154,0.15617409074112393,1.1516351249635164,2.3238442118619105,1.276464156517266,-0.778431432932056,-1.549219554495069,-0.30836676868751917,-0.4503662522229903,0.36277438547536894,-0.06524447169010919,-0.6787409505671536,-1.5647973218237663,-0.34693094284507797,1.0396116904451325,0.39543628916757195,-0.5574052482280913,-0.09725233272429377,-0.824971796036953,1.8932500649353323,-2.021335928198581,1.2660247297554965,-1.500873838025603,0.06945733901281818,-0.4914005887184956,0.6439582416101282,-2.991698084614488,-0.2487105269240203,0.4054043529002371,-1.7403309953034636,0.6746677688533438,-0.21579229350404205,0.31071670637677157,-0.7976656593671607,-0.19854545377585206,-0.4595739771327968,0.6672019239434291,-0.9004181380112606,0.6941314100335951,-0.6141625675624739,1.373014913783339,-0.040242995234903184,-0.05024748840255876,1.2260658144562706,1.0488187731259302,-0.6690985984337952,-1.1962860719964012,0.601889252174699,0.7760180365020022,-0.0320648668920045,-0.5565359579604859,1.0248255697523636,0.4587447506594296,0.8182744782440311,-2.652428006303295,0.7686470081521667,-1.7167487690285914,-1.1611254944734732,1.5666909586153581,-0.21259165919140946,0.439314982189808,-0.5653484551369882,-1.2800418196291181,0.23511677618187368,0.03977733668754691,-0.9818831753999236,0.35564017616033383,-0.4949866891238189,-0.4995079013748852,0.11254957334215271,0.11540722132731039,0.871666865214306,0.4811939010883761,1.5452123737767667,1.1511070414060371,0.5624176415404804,0.9375884503612377,0.8788088950138814,-0.36491870795165443,-1.1518987573946122,1.214603111045739,-1.1748018808566014,-1.5498171409367796,-0.749991630631345,-1.0770410316266452,0.519440979526186,-0.5061696002000902,-0.5425955104929029,-0.5953186106837356,-0.6806073154969187,-0.1710101752127449,-1.3891706051597117,2.2825354159661897,-0.4971463317792274,0.12264027008568731,-2.2928827643675915,-0.08898133257203403,1.5837673189482717,-0.18037484351705896,-0.5090803274844324,-0.765697005443187,-0.14474250204964792,-2.059167025286527,-0.903792304528696,-1.638454494340758,1.5612768081543722,-0.1647452075411852,1.0510115553927144,-2.856141524050883,-0.8203362583843771,1.4139460951156355,0.4726411217193716,0.20577328685180987,-1.6630978859861276,0.15788252560705057,1.044565070084904,-1.4045513599812327,0.6445009697359364,1.2556360195426974,0.4019671201679059,-0.29446330004509064,1.1092653302215612,-1.4776251096085589,-0.4444441111861747,0.24074634146192955,0.1567877332659914,-0.6848291681919579,1.5910549716441538,-1.307423725893465,-0.05902936792264102,-1.3522357688691984,-0.4090124780792457,-0.025748599210790042,-0.9415836131798476,0.4949592309011055,-0.34570558938116275,1.0356892282324925,-0.25562080255363695,0.8742983328532542,-0.44092725817823714,-1.0710937726483285,1.1588092310900526,0.9423714113386599,0.8160858524707224,0.19870220033041813,0.7992798648818954,-0.5876591211970272,-1.0073755696297395,0.062121842367961116,1.619513448953333,-0.21549642158416432,-0.09577983614348737,0.35126264043063876,-0.5677541804794312,-0.23139466925390173,1.6496912266639479,-0.1739504929489176,1.2483055034951436,-0.2979335916159578,-0.7208244645816317,0.8515971345054537,-1.3772861521008504,-0.018315414600043156,-1.2144748184023668,-0.5155524811397656,-1.863339790873322,-0.3267255082092709,-0.3225074549755505,0.4250554635057454,-0.4902766169568535,0.5772247817808827,0.8051222811189351,-1.1570746489582062,1.4814837469764233,0.06922894811736838,0.5151535713486807,-0.348818626729555,1.1008814318576678
